stock_number,stock_name,cur_value,max_value,min_value,mid_value,avg_value,last_down_count
002426,胜利精密,2.89,3.3499999046325684,1.7999999523162842,,,1
002428,云南锗业,10.77,9.949999809265137,10.010000228881836,,,0
002429,兆驰股份,5.4,6.329999923706055,5.099999904632568,,,0
002430,杭氧股份,31.35,37.189998626708984,26.239999771118164,,,0
002431,棕榈股份,2.96,3.740000009536743,2.8299999237060547,,,0
002432,九安医疗,7.98,9.649999618530273,7.21999979019165,,,0
002433,太安堂,3.85,4.710000038146973,3.1500000953674316,,,1
002434,万里扬,7.69,8.670000076293945,6.869999885559082,,,0
002435,长江健康,7.59,8.850000381469727,3.9800000190734863,,,0
002436,兴森科技,8.93,9.920000076293945,7.929999828338623,,,0
002437,誉衡药业,2.73,2.859999895095825,2.5,,,0
002438,江苏神通,11.5,13.880000114440918,10.039999961853027,,,0
002439,启明星辰,31.38,36.43000030517578,28.020000457763672,,,0
002440,闰土股份,9.81,9.989999771118164,10.029999732971191,,,0
002441,众业达,7.84,7.900000095367432,6.860000133514404,,,1
002442,龙星化工,5.61,6.519999980926514,3.819999933242798,,,0
002443,金洲管道,6.4,7.550000190734863,6.269999980926514,,,0
002444,巨星科技,36.56,41.58000183105469,29.610000610351562,,,0
002446,盛路通信,5.92,6.369999885559082,5.150000095367432,,,1
002448,中原内配,5.75,5.949999809265137,4.840000152587891,,,2
002449,国星光电,8.8,9.489999771118164,7.650000095367432,,,0
002451,摩恩电气,6.61,6.820000171661377,5.199999809265137,,,0
002452,长高集团,5.63,6.960000038146973,4.670000076293945,,,1
002453,华软科技,6.34,6.53000020980835,4.829999923706055,,,1
002454,松芝股份,5.17,6.420000076293945,4.760000228881836,,,0
002455,百川股份,7.07,8.470000267028809,4.849999904632568,,,2
002456,欧菲光,8.77,9.539999961853027,10.020000457763672,,,0
002457,青龙管业,9.1,9.65999984741211,6.900000095367432,,,1
002458,益生股份,9.85,9.989999771118164,10.029999732971191,,,0
002459,晶澳科技,30.07,42.25,24.510000228881836,,,0
002460,赣锋锂业,116.12,99.52999877929688,100.08000183105469,,,1
002461,珠江啤酒,12.32,9.9399995803833,10.0,,,1
002462,嘉事堂,14.18,14.600000381469727,12.760000228881836,,,0
002463,沪电股份,14.89,18.850000381469727,14.119999885559082,,,0
002465,海格通信,10.0,9.970000267028809,10.010000228881836,,,0
002466,天齐锂业,54.97,56.880001068115234,32.9900016784668,,,0
002467,二六三,4.44,5.989999771118164,4.239999771118164,,,1
002468,申通快递,8.09,9.920000076293945,10.119999885559082,,,0
002469,三维化学,5.57,7.449999809265137,5.539999961853027,,,4
002471,中超控股,3.23,3.3499999046325684,2.1500000953674316,,,1
002472,双环传动,12.18,9.989999771118164,10.229999542236328,,,0
002474,榕基软件,6.94,7.320000171661377,4.550000190734863,,,1
002475,立讯精密,39.79,53.599998474121094,31.899999618530273,,,0
002476,宝莫股份,4.01,4.25,3.240000009536743,,,1
002478,常宝股份,4.23,4.579999923706055,3.7200000286102295,,,0
002479,富春环保,6.42,7.039999961853027,4.539999961853027,,,2
002480,新筑股份,4.48,5.800000190734863,3.9800000190734863,,,1
002481,双塔食品,12.82,13.449999809265137,10.279999732971191,,,0
002482,广田集团,2.61,2.930000066757202,2.380000114440918,,,0
002483,润邦股份,4.86,5.510000228881836,4.099999904632568,,,0
002484,江海股份,12.5,15.270000457763672,10.970000267028809,,,1
002485,希努尔,4.34,5.75,3.7799999713897705,,,0
002486,嘉麟杰,2.92,3.319999933242798,2.7100000381469727,,,0
002487,大金重工,7.48,9.960000038146973,6.659999847412109,,,1
002488,金固股份,6.32,8.479999542236328,6.130000114440918,,,1
002489,浙江永强,3.66,3.7799999713897705,3.240000009536743,,,1
002490,山东墨龙,7.42,8.989999771118164,2.9200000762939453,,,2
002491,通鼎互联,3.81,4.440000057220459,3.700000047683716,,,0
002492,恒基达鑫,5.67,6.0,4.630000114440918,,,1
002493,荣盛石化,27.31,46.880001068115234,25.0,,,0
002494,华斯股份,3.64,4.980000019073486,2.9600000381469727,,,1
002495,佳隆股份,2.45,2.549999952316284,1.9500000476837158,,,1
002497,雅化集团,22.9,23.399999618530273,15.600000381469727,,,1
002498,汉缆股份,3.61,4.360000133514404,3.259999990463257,,,0
002500,山西证券,7.11,8.0,6.619999885559082,,,0
002502,鼎龙文化,,,,,,
002503,搜于特,1.75,2.3399999141693115,1.5099999904632568,,,0
002505,鹏都农牧,2.34,2.680000066757202,2.2200000286102295,,,2
002506,协鑫集成,3.09,3.8399999141693115,3.0399999618530273,,,0
002507,涪陵榨菜,41.5,54.20000076293945,35.0,,,0
002508,老板电器,44.02,44.9900016784668,33.38999938964844,,,1
002510,天汽模,4.07,4.619999885559082,3.809999942779541,,,1
002511,中顺洁柔,33.75,34.2400016784668,21.010000228881836,,,0
002512,达华智能,3.46,4.880000114440918,2.8499999046325684,,,0
002514,宝馨科技,4.32,4.960000038146973,3.200000047683716,,,1
002515,金字火腿,4.88,5.380000114440918,4.5,,,0
002516,旷达科技,3.38,3.4800000190734863,2.799999952316284,,,2
002517,恺英网络,4.25,4.960000038146973,4.0,,,0
002518,科士达,13.05,13.770000457763672,11.3100004196167,,,0
002519,银河电子,3.8,4.300000190734863,3.450000047683716,,,0
002520,日发精机,6.61,7.059999942779541,5.480000019073486,,,3
002521,齐峰新材,7.11,7.579999923706055,5.389999866485596,,,1
002522,浙江众成,6.0,6.639999866485596,5.440000057220459,,,0
002523,天桥起重,2.4,2.619999885559082,1.9600000381469727,,,0
002524,光正眼科,14.88,15.670000076293945,10.020000457763672,,,0
002526,山东矿机,2.05,2.259999990463257,1.899999976158142,,,0
002527,新时达,7.01,7.260000228881836,5.070000171661377,,,3
002528,英飞拓,3.56,4.070000171661377,3.240000009536743,,,0
002530,金财互联,7.36,9.579999923706055,7.269999980926514,,,1
002531,天顺风能,8.4,9.899999618530273,7.199999809265137,,,1
002532,天山铝业,11.47,9.75,10.0,,,1
002533,金杯电工,5.53,5.849999904632568,4.71999979019165,,,1
002534,杭锅股份,13.39,9.869999885559082,10.239999771118164,,,4
002536,飞龙股份,6.38,6.690000057220459,4.849999904632568,,,1
002537,海联金汇,6.17,7.150000095367432,4.989999771118164,,,1
002538,司尔特,6.21,6.869999885559082,5.300000190734863,,,1
002539,云图控股,8.67,9.960000038146973,10.0,,,1
002540,亚太科技,4.88,5.25,4.199999809265137,,,0
002541,鸿路钢构,53.15,60.5,44.0,,,0
002542,中化岩土,2.92,4.28000020980835,2.4600000381469727,,,0
002543,万和电气,7.82,8.470000267028809,7.489999771118164,,,1
002544,杰赛科技,12.32,14.350000381469727,12.050000190734863,,,0
002545,东方铁塔,7.25,8.739999771118164,6.559999942779541,,,0
002546,新联电子,3.61,4.059999942779541,3.4100000858306885,,,0
002547,春兴精工,3.46,4.300000190734863,3.2100000381469727,,,0
002548,金新农,5.98,8.350000381469727,5.909999847412109,,,2
002549,凯美特气,8.51,9.989999771118164,10.039999961853027,,,2
002550,千红制药,4.11,4.409999847412109,3.380000114440918,,,0
002551,尚荣医疗,5.92,6.699999809265137,4.940000057220459,,,0
002552,宝鼎科技,11.85,13.149999618530273,10.329999923706055,,,0
002553,南方轴承,9.56,9.9399995803833,10.0,,,0
002554,惠博普,3.0,4.239999771118164,1.9900000095367432,,,2
002555,三七互娱,25.57,32.33000183105469,20.100000381469727,,,0
002556,辉隆股份,10.8,9.979999542236328,10.0,,,0
002557,洽洽食品,53.93,69.9000015258789,46.16999816894531,,,0
002558,巨人网络,13.69,17.770000457763672,13.300000190734863,,,0
002559,亚威股份,6.23,6.46999979019165,4.949999809265137,,,0
002560,通达股份,5.53,7.949999809265137,5.420000076293945,,,1
002561,徐家汇,7.23,7.53000020980835,6.360000133514404,,,0
002562,兄弟科技,4.53,532.0,4.440000057220459,,,0
002563,森马服饰,11.85,9.970000267028809,10.0,,,1
002564,天沃科技,3.84,4.46999979019165,2.680000066757202,,,2
002565,顺灏股份,4.15,4.539999961853027,3.990000009536743,,,0
002566,益盛药业,8.59,9.640000343322754,5.449999809265137,,,0
002567,唐人神,6.78,9.050000190734863,6.670000076293945,,,3
002568,百润股份,133.74,99.69999694824219,101.11000061035156,,,1
002570,贝因美,5.25,7.230000019073486,4.25,,,0
002571,德力股份,6.69,9.979999542236328,10.020000457763672,,,0
002572,索菲亚,27.61,38.400001525878906,26.329999923706055,,,0
002573,清新环境,5.26,6.179999828338623,4.320000171661377,,,1
002574,明牌珠宝,4.19,4.389999866485596,3.5,,,1
002576,通达动力,10.4,9.949999809265137,10.140000343322754,,,1
002577,雷柏科技,11.98,12.15999984741211,10.050000190734863,,,0
002578,闽发铝业,3.43,4.699999809265137,2.930000066757202,,,0
002579,中京电子,11.23,13.069999694824219,10.960000038146973,,,0
002580,圣阳股份,6.57,7.360000133514404,4.820000171661377,,,0
002581,未名医药,20.22,9.989999771118164,10.300000190734863,,,0
002582,好想你,12.15,12.65999984741211,10.90999984741211,,,0
002583,海能达,5.03,6.340000152587891,4.909999847412109,,,0
002584,西陇科学,5.67,6.960000038146973,4.949999809265137,,,0
002585,双星新材,13.63,9.930000305175781,10.0,,,0
002587,奥拓电子,4.36,5.840000152587891,4.059999942779541,,,0
002588,史丹利,5.19,6.440000057220459,4.980000019073486,,,0
002589,瑞康医药,4.57,5.119999885559082,4.230000019073486,,,0
002590,万安科技,6.88,8.699999809265137,5.920000076293945,,,1
002591,恒大高新,6.01,6.800000190734863,4.230000019073486,,,1
002593,日上集团,3.61,3.7200000286102295,3.2100000381469727,,,0
002594,比亚迪,176.52,270.6600036621094,140.97000122070312,,,0
002595,豪迈科技,28.18,33.54999923706055,27.270000457763672,,,1
002596,海南瑞泽,5.13,6.349999904632568,4.769999980926514,,,0
002597,金禾实业,34.34,54.349998474121094,30.049999237060547,,,0
002598,山东章鼓,6.48,6.760000228881836,5.71999979019165,,,1
002599,盛通股份,3.95,4.429999828338623,3.3499999046325684,,,1
002600,领益智造,8.51,9.920000076293945,10.079999923706055,,,0
002601,龙蟒佰利,33.72,51.68000030517578,26.260000228881836,,,0
002602,世纪华通,6.57,8.239999771118164,5.849999904632568,,,0
002603,以岭药业,27.61,30.0,20.850000381469727,,,0
002605,姚记科技,20.92,27.209999084472656,20.020000457763672,,,0
002606,大连电瓷,7.46,7.659999847412109,5.889999866485596,,,1
002607,中公教育,25.48,40.5,22.950000762939453,,,0
002608,江苏国信,6.55,7.380000114440918,6.039999961853027,,,0
002609,捷顺科技,10.56,9.890000343322754,10.020000457763672,,,0
002610,爱康科技,2.46,2.940000057220459,2.2899999618530273,,,1
002611,东方精工,4.4,4.900000095367432,3.930000066757202,,,1
002612,朗姿股份,61.43,63.45000076293945,21.579999923706055,,,0
002613,北玻股份,3.58,4.110000133514404,2.9200000762939453,,,0
002614,奥佳华,16.06,18.399999618530273,12.699999809265137,,,0
002615,哈尔斯,4.63,5.119999885559082,3.509999990463257,,,0
002616,长青集团,6.23,8.220000267028809,6.099999904632568,,,0
002617,露笑科技,8.06,8.369999885559082,6.739999771118164,,,1
002620,瑞和股份,5.59,7.260000228881836,4.840000152587891,,,1
002621,美吉姆,5.71,6.630000114440918,4.340000152587891,,,0
002622,融钰集团,5.09,5.090000152587891,1.8600000143051147,,,0
002623,亚玛顿,32.31,39.959999084472656,29.040000915527344,,,0
002624,完美世界,22.56,26.530000686645508,19.049999237060547,,,0
002625,光启技术,17.7,26.5,16.860000610351562,,,0
002626,金达威,49.65,51.22999954223633,31.219999313354492,,,1
002627,宜昌交运,5.34,5.960000038146973,5.110000133514404,,,1
002628,成都路桥,3.48,3.869999885559082,3.430000066757202,,,0
002630,华西能源,2.5,3.359999895095825,1.7400000095367432,,,2
002631,德尔未来,5.94,6.980000019073486,5.400000095367432,,,1
002632,道明光学,6.51,7.239999771118164,5.78000020980835,,,1
002633,申科股份,6.82,7.409999847412109,5.389999866485596,,,1
002634,棒杰股份,6.4,7.360000133514404,5.21999979019165,,,0
002635,安洁科技,14.31,16.219999313354492,13.399999618530273,,,0
002636,金安国纪,13.35,9.9399995803833,10.100000381469727,,,0
002637,赞宇科技,13.69,16.049999237060547,11.199999809265137,,,0
002639,雪人股份,7.3,9.5,5.320000171661377,,,1
002641,永高股份,6.19,7.329999923706055,6.099999904632568,,,0
002642,荣联科技,4.44,5.710000038146973,3.680000066757202,,,0
002643,万润股份,15.81,23.459999084472656,14.510000228881836,,,0
002644,佛慈制药,7.9,8.050000190734863,6.389999866485596,,,0
002645,华宏科技,14.27,9.6899995803833,10.449999809265137,,,0
002646,青青稞酒,19.76,20.309999465942383,12.25,,,1
002647,仁东控股,11.64,9.479999542236328,10.880000114440918,,,0
002648,卫星石化,43.86,48.9900016784668,33.099998474121094,,,0
002649,博彦科技,9.65,9.979999542236328,10.010000228881836,,,1
002651,利君股份,9.75,9.979999542236328,10.0,,,0
002652,扬子新材,3.41,4.0,3.049999952316284,,,1
002653,海思科,24.7,28.540000915527344,18.510000228881836,,,0
002654,万润科技,3.81,4.070000171661377,3.0,,,1
002655,共达电声,8.06,8.279999732971191,5.75,,,0
002657,中科金财,10.86,12.220000267028809,10.3100004196167,,,0
002658,雪迪龙,10.25,9.779999732971191,10.039999961853027,,,4
002659,凯文教育,4.01,4.579999923706055,3.6600000858306885,,,0
002660,茂硕电源,6.73,7.25,6.070000171661377,,,0
002661,克明面业,14.73,17.450000762939453,13.819999694824219,,,0
002662,京威股份,3.48,3.740000009536743,2.9800000190734863,,,1
002663,普邦股份,1.86,2.240000009536743,1.440000057220459,,,0
002664,长鹰信质,13.51,15.460000038146973,11.59000015258789,,,0
002665,首航高科,2.39,3.2200000286102295,1.5299999713897705,,,1
002666,德联集团,4.8,5.170000076293945,4.119999885559082,,,0
002667,鞍重股份,12.69,9.880000114440918,10.0,,,0
002668,奥马电器,5.65,6.650000095367432,5.019999980926514,,,1
002669,康达新材,12.13,15.829999923706055,11.930000305175781,,,0
002670,国盛金控,11.28,9.949999809265137,10.020000457763672,,,0
002671,龙泉股份,4.07,4.400000095367432,3.4700000286102295,,,1
002672,东江环保,7.73,9.34000015258789,7.210000038146973,,,0
002673,西部证券,8.8,9.670000076293945,8.130000114440918,,,0
002674,兴业科技,11.28,13.800000190734863,10.8100004196167,,,0
002675,东诚药业,19.5,21.989999771118164,17.829999923706055,,,0
002676,顺威股份,3.58,3.809999942779541,2.6600000858306885,,,1
002677,浙江美大,20.25,23.450000762939453,16.5,,,0
002678,珠江钢琴,6.73,7.420000076293945,6.010000228881836,,,0
002679,福建金森,17.03,9.779999732971191,10.020000457763672,,,0
002681,奋达科技,4.42,5.949999809265137,4.28000020980835,,,0
002682,龙洲股份,3.31,4.179999828338623,2.799999952316284,,,0
002683,宏大爆破,28.26,36.650001525878906,25.049999237060547,,,0
002685,华东重机,3.57,4.309999942779541,3.5,,,0
002686,亿利达,5.48,5.820000171661377,4.849999904632568,,,0
002687,乔治白,5.51,6.300000190734863,5.380000114440918,,,0
002688,金河生物,6.71,6.920000076293945,5.539999961853027,,,0
002689,远大智能,3.03,3.950000047683716,2.8499999046325684,,,0
002690,美亚光电,47.65,48.619998931884766,36.79999923706055,,,0
002691,冀凯股份,4.07,4.449999809265137,3.5999999046325684,,,1
002693,双成药业,4.25,5.349999904632568,3.4100000858306885,,,0
002694,顾地科技,2.47,2.680000066757202,1.9299999475479126,,,1
002695,煌上煌,19.02,24.479999542236328,17.110000610351562,,,0
002696,百洋股份,5.3,6.639999866485596,4.96999979019165,,,0
002697,红旗连锁,6.05,6.679999828338623,5.789999961853027,,,0
002698,博实股份,12.84,14.90999984741211,11.270000457763672,,,1
002699,美盛文化,5.15,6.21999979019165,4.300000190734863,,,0
002701,奥瑞金,5.42,6.159999847412109,4.679999828338623,,,0
002702,海欣食品,6.42,8.09000015258789,6.28000020980835,,,5
002703,浙江世宝,5.67,6.349999904632568,4.75,,,3
002705,新宝股份,34.16,52.720001220703125,29.110000610351562,,,1
002706,良信股份,22.05,26.260000228881836,18.35379981994629,,,2
002707,众信旅游,5.84,8.380000114440918,4.769999980926514,,,0
002708,光洋股份,6.07,6.639999866485596,5.670000076293945,,,0
002709,天赐材料,77.01,79.2300033569336,41.29410171508789,,,0
002711,欧浦退,,,,,,
002712,思美传媒,5.73,6.150000095367432,3.75,,,0
002713,东易日盛,6.65,8.3100004196167,6.409999847412109,,,0
002714,牧原股份,92.0,99.9000015258789,100.11000061035156,,,0
002715,登云股份,14.43,19.799999237060547,13.600000381469727,,,2
002717,岭南股份,3.7,3.700000047683716,2.7200000286102295,,,0
002718,友邦吊顶,14.1,17.260000228881836,13.800000190734863,,,2
002721,金一文化,3.07,3.700000047683716,2.450000047683716,,,1
002722,金轮股份,12.27,9.880000114440918,10.010000228881836,,,1
002723,金莱特,14.68,18.65999984741211,13.069999694824219,,,0
002724,海洋王,10.6,9.90999984741211,10.180000305175781,,,0
002725,跃岭股份,7.05,9.020000457763672,6.28000020980835,,,0
002726,龙大肉食,11.52,12.430000305175781,10.0,,,0
002727,一心堂,37.15,50.099998474121094,36.22999954223633,,,0
002728,特一药业,16.13,18.8799991607666,10.0600004196167,,,0
002729,好利来,45.27,48.79999923706055,41.0,,,0
002730,电光科技,12.28,19.329999923706055,12.140000343322754,,,0
002731,萃华珠宝,6.26,6.630000114440918,5.429999828338623,,,1
002732,燕塘乳业,24.47,25.43000030517578,18.829999923706055,,,0
002733,雄韬股份,15.57,20.139999389648438,14.859999656677246,,,1
002734,利民股份,12.57,15.350000381469727,12.210000038146973,,,0
002735,王子新材,26.4,38.66999816894531,23.0,,,0
002736,国信证券,11.27,12.8100004196167,10.420000076293945,,,0
002737,葵花药业,15.17,16.350000381469727,12.289999961853027,,,0
002738,中矿资源,38.11,39.400001525878906,21.139999389648438,,,0
002739,万达电影,16.72,24.229999542236328,16.010000228881836,,,0
002740,爱迪尔,4.07,5.150000095367432,3.75,,,2
002741,光华科技,15.05,15.239999771118164,11.819999694824219,,,0
002742,三圣股份,5.59,6.679999828338623,4.579999923706055,,,0
002743,富煌钢构,6.23,7.809999942779541,6.199999809265137,,,3
002745,木林森,13.86,14.649999618530273,11.880000114440918,,,1
002746,仙坛股份,10.6,9.989999771118164,10.0,,,0
002747,埃斯顿,30.55,40.0,22.299999237060547,,,0
002748,世龙实业,6.25,7.039999961853027,4.699999809265137,,,1
002749,国光股份,9.77,9.979999542236328,10.010000228881836,,,3
002750,龙津药业,7.82,8.84000015258789,7.619999885559082,,,0
002751,易尚展示,19.82,22.5,16.079999923706055,,,0
002752,昇兴股份,5.32,6.800000190734863,5.239999771118164,,,0
002753,永东股份,8.32,9.199999809265137,7.130000114440918,,,0
002755,奥赛康,13.56,15.979999542236328,12.819999694824219,,,0
002756,永兴材料,57.4,68.83999633789062,37.97999954223633,,,2
002757,南兴股份,14.64,15.970000267028809,12.970000267028809,,,1
002758,浙农股份,9.81,9.979999542236328,10.0,,,0
002759,天际股份,21.4,24.68000030517578,12.0,,,1
002760,凤形股份,18.5,19.8700008392334,16.56999969482422,,,0
002761,多喜爱,7.78,8.869999885559082,7.230000019073486,,,0
002762,金发拉比,16.54,9.8100004196167,10.680000305175781,,,0
002763,汇洁股份,10.43,9.859999656677246,10.0,,,0
002765,蓝黛科技,5.94,6.590000152587891,4.329999923706055,,,0
002767,先锋电子,10.71,9.890000343322754,10.0,,,2
002768,国恩股份,25.9,30.450000762939453,25.43000030517578,,,1
002769,普路通,5.94,7.480000019073486,5.050000190734863,,,0
002771,真视通,11.42,9.779999732971191,10.0,,,0
002772,众兴菌业,7.9,9.890000343322754,7.75,,,0
002773,康弘药业,20.86,43.47999954223633,18.700000762939453,,,0
002774,快意电梯,6.13,7.730000019073486,5.539999961853027,,,0
002775,文科园林,4.34,5.320000171661377,4.059999942779541,,,1
002777,久远银海,16.84,20.56999969482422,16.059999465942383,,,0
002778,高科石化,25.89,26.65999984741211,20.75,,,0
002779,中坚科技,10.6,9.899999618530273,10.029999732971191,,,5
002780,三夫户外,15.76,19.68000030517578,13.520000457763672,,,1
002781,奇信股份,6.94,9.920000076293945,6.610000133514404,,,1
002782,可立克,10.59,16.3799991607666,10.0,,,1
002783,凯龙股份,9.11,9.949999809265137,10.0,,,0
002785,万里石,17.29,21.200000762939453,16.649999618530273,,,0
002786,银宝山新,6.76,9.760000228881836,4.949999809265137,,,0
002787,华源控股,5.71,6.340000152587891,5.460000038146973,,,0
002788,鹭燕医药,8.21,8.880000114440918,6.769999980926514,,,2
002789,建艺集团,12.48,16.149999618530273,12.260000228881836,,,2
002790,瑞尔特,5.51,6.349999904632568,4.880000114440918,,,1
002791,坚朗五金,183.16,205.94000244140625,138.0,,,0
002792,通宇通讯,18.51,19.100000381469727,14.779999732971191,,,0
002793,罗欣药业,10.56,9.970000267028809,10.010000228881836,,,0
002795,永和智控,11.03,13.279999732971191,10.0,,,0
002796,世嘉科技,9.71,9.949999809265137,10.220000267028809,,,0
002797,第一创业,7.15,8.40999984741211,6.130000114440918,,,0
002798,帝欧家居,17.65,23.610000610351562,16.899999618530273,,,0
002799,环球印务,20.34,22.989999771118164,17.81999969482422,,,0
002800,天顺股份,19.2,21.110000610351562,16.020000457763672,,,1
002801,微光股份,38.09,39.630001068115234,32.70000076293945,,,0
002802,洪汇新材,26.77,29.469999313354492,18.709999084472656,,,2
002803,吉宏股份,25.15,38.20000076293945,23.899999618530273,,,1
002805,丰元股份,17.79,22.200000762939453,12.770000457763672,,,4
002806,华锋股份,11.07,9.949999809265137,10.0,,,1
002807,江阴银行,4.11,4.440000057220459,3.9600000381469727,,,0
002808,恒久科技,7.96,8.6899995803833,6.28000020980835,,,0
002809,红墙股份,9.61,9.899999618530273,10.0,,,0
002810,山东赫达,84.87,86.26000213623047,49.0,,,0
002811,郑中设计,8.47,9.670000076293945,6.909999847412109,,,1
002812,恩捷股份,149.52,151.99000549316406,100.5,,,0
002813,路畅科技,27.96,42.459999084472656,22.059999465942383,,,7
002815,崇达技术,11.43,13.289999961853027,11.119999885559082,,,0
002816,和科达,21.15,25.3799991607666,18.110000610351562,,,4
002817,黄山胶囊,14.09,14.960000038146973,10.699999809265137,,,2
002818,富森美,13.38,15.899999618530273,12.600000381469727,,,1
002819,东方中科,29.78,40.099998474121094,28.510000228881836,,,0
002820,桂发祥,10.63,9.970000267028809,10.0,,,0
002821,凯莱英,369.13,373.3299865722656,227.5,,,0
002822,中装建设,5.8,6.849999904632568,5.670000076293945,,,0
002823,凯中精密,9.98,9.979999542236328,10.0,,,0
002824,和胜股份,29.63,30.020000457763672,12.899999618530273,,,0
002825,纳尔股份,13.89,17.0,13.0,,,1
002826,易明医药,9.14,9.989999771118164,7.599999904632568,,,0
002827,高争民爆,10.56,9.899999618530273,10.130000114440918,,,0
002828,贝肯能源,8.38,9.720000267028809,7.0,,,0
002829,星网宇达,29.73,39.619998931884766,28.90999984741211,,,0
002830,名雕股份,9.4,9.899999618530273,10.020000457763672,,,0
002831,裕同科技,27.95,36.5,26.59000015258789,,,0
002832,比音勒芬,20.75,22.799999237060547,15.4399995803833,,,2
002833,弘亚数控,50.11,62.2599983215332,45.88999938964844,,,1
002835,同为股份,9.61,9.970000267028809,10.180000305175781,,,0
002836,新宏泽,8.44,9.989999771118164,10.34000015258789,,,0
002837,英维克,18.98,21.700000762939453,16.8700008392334,,,1
002838,道恩股份,18.12,24.290000915527344,17.559999465942383,,,0
002839,张家港行,5.67,6.03000020980835,5.300000190734863,,,0
002840,华统股份,9.85,9.960000038146973,10.020000457763672,,,0
002841,视源股份,128.53,149.80999755859375,119.01000213623047,,,0
002842,翔鹭钨业,9.19,9.970000267028809,10.0,,,2
002843,泰嘉股份,7.51,8.489999771118164,6.789999961853027,,,0
002845,同兴达,24.21,27.440000534057617,23.280000686645508,,,0
002846,英联股份,8.32,9.925000190734863,10.00629997253418,,,0
002847,盐津铺子,127.26,96.5,101.0,,,0
002848,高斯贝尔,8.9,9.970000267028809,8.130000114440918,,,0
002849,威星智能,11.97,13.300000190734863,10.359999656677246,,,0
002850,科达利,76.87,80.0999984741211,59.02000045776367,,,0
002851,麦格米特,30.9,37.970001220703125,29.25,,,0
002852,道道全,16.04,16.649999618530273,11.329999923706055,,,1
002853,皮阿诺,23.68,28.979999542236328,22.799999237060547,,,0
002855,捷荣技术,9.06,9.979999542236328,10.0,,,1
002856,美芝股份,11.77,14.140000343322754,10.579999923706055,,,0
002857,三晖电气,12.89,15.890000343322754,10.420000076293945,,,0
002858,力盛赛车,15.06,17.360000610351562,12.369999885559082,,,0
002859,洁美科技,28.12,34.279998779296875,25.25,,,0
002860,星帅尔,16.82,17.559999465942383,14.600000381469727,,,3
002861,瀛通通讯,13.84,14.584600448608398,12.153800010681152,,,1
002862,实丰文化,14.19,9.989999771118164,10.0,,,1
002863,今飞凯达,5.01,6.699999809265137,4.630000114440918,,,1
002864,盘龙药业,24.13,26.0,21.0,,,1
002865,钧达股份,18.46,20.8799991607666,17.209999084472656,,,2
002866,传艺科技,13.84,14.520000457763672,11.359999656677246,,,0
002867,周大生,28.14,39.380001068115234,27.770000457763672,,,1
002868,绿康生化,10.96,13.760000228881836,10.579999923706055,,,1
002869,金溢科技,20.29,31.280000686645508,17.600000381469727,,,2
002870,香山股份,24.09,25.979999542236328,19.18000030517578,,,2
002871,伟隆股份,15.06,15.369999885559082,11.680000305175781,,,0
002873,新天药业,17.81,18.989999771118164,14.819999694824219,,,0
002875,安奈儿,12.14,9.680000305175781,10.010000228881836,,,0
002876,三利谱,53.09,63.84000015258789,37.54290008544922,,,0
002877,智能自控,6.53,7.900000095367432,6.050000190734863,,,0
002878,元隆雅图,18.71,25.989999771118164,17.0,,,0
002879,长缆科技,15.51,15.739999771118164,12.649999618530273,,,0
002880,卫光生物,48.27,53.029998779296875,43.5099983215332,,,0
002881,美格智能,19.61,23.15999984741211,15.760000228881836,,,1
002882,金龙羽,8.71,9.34000015258789,8.430000305175781,,,0
002883,中设股份,11.84,14.260000228881836,10.770000457763672,,,2
002884,凌霄泵业,31.7,32.95000076293945,26.06999969482422,,,0
002885,京泉华,13.03,16.8799991607666,10.770000457763672,,,1
002886,沃特股份,13.25,16.023500442504883,12.880000114440918,,,0
002887,绿茵生态,11.35,16.579999923706055,10.260000228881836,,,1
002888,惠威科技,13.72,15.170000076293945,13.020000457763672,,,0
002889,东方嘉盛,27.26,32.599998474121094,22.799999237060547,,,0
002890,弘宇股份,18.85,21.678600311279297,12.692899703979492,,,0
002891,中宠股份,40.54,41.279998779296875,26.079999923706055,,,0
002892,科力尔,20.62,22.0,17.030000686645508,,,1
002893,华通热力,11.5,9.869999885559082,10.010000228881836,,,0
002895,川恒股份,10.13,9.979999542236328,10.010000228881836,,,1
002896,中大力德,18.26,20.507699966430664,16.161500930786133,,,1
002897,意华股份,20.02,25.15999984741211,19.200000762939453,,,0
002898,赛隆药业,10.14,9.970000267028809,7.440000057220459,,,0
002899,英派斯,13.38,13.550000190734863,10.90999984741211,,,1
002900,哈三联,23.79,9.800000190734863,10.069999694824219,,,0
002901,大博医疗,73.76,77.58999633789062,47.369998931884766,,,0
002902,铭普光磁,10.57,12.350000381469727,10.069999694824219,,,0
002903,宇环数控,12.94,14.510000228881836,11.710000038146973,,,0
002905,金逸影视,8.53,9.970000267028809,8.40999984741211,,,0
002906,华阳集团,29.53,39.79999923706055,24.440000534057617,,,0
002907,华森制药,13.21,14.859999656677246,10.300000190734863,,,0
002908,德生科技,19.29,20.389999389648438,12.600000381469727,,,0
002909,集泰股份,9.48,9.979999542236328,10.0,,,0
002910,庄园牧场,10.36,9.960000038146973,10.0,,,0
002911,佛燃能源,9.22,9.976469993591309,10.27649974822998,,,2
002912,中新赛克,40.74,53.150001525878906,37.93000030517578,,,0
002913,奥士康,71.01,72.38999938964844,51.5,,,0
